Date,maxtemp,mintemp,avgtemp,dewpoint,wetbulb,stnpressure,avgspeed,daylength,precipitation,maxtemp_roll_7,mintemp_roll_7,avgtemp_roll_7,dewpoint_roll_7,wetbulb_roll_7,stnpressure_roll_7,avgspeed_roll_7,daylength_roll_7,precipitation_roll_7,maxtemp_roll_14,mintemp_roll_14,avgtemp_roll_14,dewpoint_roll_14,wetbulb_roll_14,stnpressure_roll_14,avgspeed_roll_14,daylength_roll_14,precipitation_roll_14
2008-07-09,85,67,76.0,55.0,63.5,29.285,9.7,904.0,0.003,81.85714285714286,57.714285714285715,72.21428571428571,57.214285714285715,63.5,29.274285714285696,9.335714285714278,907.0,0.03292857142857139,82.85714285714286,60.214285714285715,72.82142857142857,57.785714285714285,63.82142857142857,29.213928571428585,9.632142857142847,909.5,0.05817857142857128
2008-07-10,84,64,73.5,62.5,66.5,29.295,8.899999999999999,904.0,0.575,83.71428571428571,59.0,73.57142857142857,58.857142857142854,64.85714285714286,29.264285714285695,8.785714285714278,906.1428571428571,0.11471428571428567,82.64285714285714,59.785714285714285,72.46428571428571,57.5,63.535714285714285,29.22214285714287,9.728571428571417,908.8571428571429,0.09924999999999984
2008-07-11,89,64,76.5,65.0,69.0,29.265,7.95,902.0,0.185,85.57142857142857,60.714285714285715,75.14285714285714,61.0,66.5,29.248571428571406,8.914285714285707,905.2857142857143,0.1411428571428571,82.92857142857143,59.642857142857146,72.5,57.357142857142854,63.464285714285715,29.235357142857158,9.707142857142845,908.0714285714286,0.11228571428571413
2008-07-12,83,65,74.0,63.5,66.5,29.22,10.65,901.0,0.69,86.0,62.285714285714285,76.07142857142857,62.642857142857146,67.5,29.232142857142833,9.528571428571423,904.2857142857143,0.23971428571428569,82.85714285714286,59.714285714285715,72.46428571428571,57.964285714285715,63.714285714285715,29.250000000000018,9.478571428571417,907.2857142857143,0.16003571428571411
2008-07-13,79,61,70.5,53.5,61.0,29.15,13.100000000000001,899.0,0.0,84.71428571428571,62.57142857142857,75.5,62.07142857142857,66.92857142857143,29.218571428571405,10.092857142857136,903.1428571428571,0.23971428571428569,83.0,59.785714285714285,72.60714285714286,57.642857142857146,63.714285714285715,29.2532142857143,9.707142857142845,906.3571428571429,0.13146428571428556
2008-07-14,84,62,73.0,54.0,62.0,29.25,7.449999999999999,899.0,0.0,84.28571428571429,61.285714285714285,74.5,60.142857142857146,65.64285714285714,29.22785714285712,9.492857142857135,902.0,0.22971428571428568,83.21428571428571,60.0,72.82142857142857,57.964285714285715,64.0,29.248928571428586,9.571428571428559,905.4285714285714,0.13146428571428556
2008-07-15,91,61,77.5,62.5,68.5,29.33,7.8500000000000005,897.0,0.0,85.0,63.42857142857143,74.42857142857143,59.42857142857143,65.28571428571429,29.25642857142855,9.371428571428563,900.8571428571429,0.20757142857142852,83.71428571428571,60.285714285714285,73.28571428571429,58.82142857142857,64.60714285714286,29.2532142857143,9.549999999999986,904.4285714285714,0.13146428571428556
2008-07-16,91,71,81.5,66.5,70.5,29.415,7.300000000000001,895.0,0.0,85.85714285714286,64.0,75.21428571428571,61.07142857142857,66.28571428571429,29.274999999999977,9.02857142857142,899.5714285714286,0.2071428571428571,83.85714285714286,60.857142857142854,73.71428571428571,59.142857142857146,64.89285714285714,29.274642857142872,9.182142857142846,903.2857142857143,0.12003571428571413
2008-07-17,90,71,81.0,66.0,71.0,29.36,9.15,894.0,0.0,86.71428571428571,65.0,76.28571428571429,61.57142857142857,66.92857142857143,29.28428571428569,9.064285714285706,898.1428571428571,0.12499999999999997,85.21428571428571,62.0,74.92857142857143,60.214285714285715,65.89285714285714,29.27428571428573,8.924999999999988,902.1428571428571,0.1198571428571427
2008-07-18,91,73,81.0,67.5,71.5,29.27,6.8,892.0,0.022,87.0,66.28571428571429,76.92857142857143,61.92857142857143,67.28571428571429,29.284999999999975,8.899999999999991,896.7142857142857,0.10171428571428567,86.28571428571429,63.5,76.03571428571429,61.464285714285715,66.89285714285714,29.266785714285728,8.907142857142848,901.0,0.12142857142857129
2008-07-19,80,67,74.0,69.0,70.0,29.215,5.85,890.0,1.415,86.57142857142857,66.57142857142857,76.92857142857143,62.714285714285715,67.78571428571429,29.28428571428569,8.214285714285705,895.1428571428571,0.20528571428571427,86.28571428571429,64.42857142857143,76.5,62.67857142857143,67.64285714285714,29.2582142857143,8.871428571428563,899.7142857142857,0.22249999999999986
2008-07-20,86,68,77.0,68.0,71.0,29.225,6.35,890.0,0.585,87.57142857142857,67.57142857142857,77.85714285714286,64.78571428571429,69.21428571428571,29.294999999999977,7.249999999999991,893.8571428571429,0.2888571428571428,86.14285714285714,65.07142857142857,76.67857142857143,63.42857142857143,68.07142857142857,29.25678571428573,8.671428571428562,898.5,0.2642857142857141
2008-07-21,84,68,76.5,65.5,68.5,29.235,7.7,888.0,0.13,87.57142857142857,68.42857142857143,78.35714285714286,66.42857142857143,70.14285714285714,29.29285714285712,7.285714285714278,892.2857142857143,0.3074285714285714,85.92857142857143,64.85714285714286,76.42857142857143,63.285714285714285,67.89285714285714,29.260357142857156,8.389285714285704,897.1428571428571,0.2685714285714284
2008-07-22,77,63,70.5,60.0,64.0,29.335,9.0,886.0,0.032,85.57142857142857,68.71428571428571,77.35714285714286,66.07142857142857,69.5,29.293571428571404,7.449999999999991,890.7142857142857,0.31199999999999994,85.28571428571429,66.07142857142857,75.89285714285714,62.75,67.39285714285714,29.275000000000013,8.410714285714274,895.7857142857143,0.2597857142857141
2008-07-23,81,60,71.0,52.0,60.5,29.415,8.9,884.0,0.0,84.14285714285714,67.14285714285714,75.85714285714286,64.0,68.07142857142857,29.293571428571404,7.678571428571421,889.1428571428571,0.31199999999999994,85.0,65.57142857142857,75.53571428571429,62.535714285714285,67.17857142857143,29.284285714285726,8.353571428571417,894.3571428571429,0.2595714285714284
2008-07-24,82,59,71.0,52.5,61.0,29.36,4.550000000000001,882.0,0.0,83.0,65.42857142857143,74.42857142857143,62.07142857142857,66.64285714285714,29.293571428571404,7.021428571428563,887.4285714285714,0.31199999999999994,84.85714285714286,65.21428571428571,75.35714285714286,61.82142857142857,66.78571428571429,29.288928571428585,8.042857142857132,892.7857142857143,0.21849999999999983
2008-07-25,84,61,73.5,63.0,67.0,29.295,7.25,880.0,0.0,82.0,63.714285714285715,73.35714285714286,61.42857142857143,66.0,29.297142857142834,7.085714285714277,885.7142857142857,0.30885714285714283,84.5,65.0,75.14285714285714,61.67857142857143,66.64285714285714,29.291071428571446,7.992857142857132,891.2142857142857,0.2052857142857141
2008-07-26,85,65,75.5,58.0,65.5,29.25,8.4,879.0,0.0,82.71428571428571,63.42857142857143,73.57142857142857,59.857142857142854,65.35714285714286,29.302142857142833,7.449999999999991,884.1428571428571,0.10671428571428569,84.64285714285714,65.0,75.25,61.285714285714285,66.57142857142857,29.293214285714303,7.832142857142847,889.6428571428571,0.15599999999999983
2008-07-27,83,62,73.0,58.0,64.5,29.189999999999998,6.75,877.0,0.0,82.28571428571429,62.57142857142857,73.0,58.42857142857143,64.42857142857143,29.297142857142834,7.507142857142848,882.2857142857143,0.02314285714285713,84.92857142857143,65.07142857142857,75.42857142857143,61.607142857142854,66.82142857142857,29.296071428571448,7.3785714285714175,888.0714285714286,0.15599999999999983
2008-07-28,85,66,76.5,63.0,67.5,29.185000000000002,6.25,875.0,0.0,82.42857142857143,62.285714285714285,73.0,58.07142857142857,64.28571428571429,29.28999999999998,7.299999999999991,880.4285714285714,0.00457142857142856,85.0,65.35714285714286,75.67857142857143,62.25,67.21428571428571,29.29142857142859,7.292857142857131,886.3571428571429,0.15599999999999983
2008-07-29,89,65,78.5,67.0,70.5,29.175,7.9,873.0,0.14,84.14285714285714,62.57142857142857,74.14285714285714,59.07142857142857,65.21428571428571,29.267142857142836,7.1428571428571335,878.5714285714286,0.01999999999999999,84.85714285714286,65.64285714285714,75.75,62.57142857142857,67.35714285714286,29.280357142857163,7.296428571428561,884.6428571428571,0.16599999999999984
2008-07-30,90,72,81.0,66.0,70.5,29.07,9.149999999999999,871.0,0.0,85.42857142857143,64.28571428571429,75.57142857142857,61.07142857142857,66.64285714285714,29.217857142857124,7.178571428571419,876.7142857142857,0.01999999999999999,84.78571428571429,65.71428571428571,75.71428571428571,62.535714285714285,67.35714285714286,29.255714285714305,7.428571428571417,882.9285714285714,0.16599999999999984
2008-07-31,89,71,80.5,68.0,71.0,29.085,6.35,869.0,0.32,86.42857142857143,66.0,76.92857142857143,63.285714285714285,68.07142857142857,29.178571428571413,7.435714285714277,874.8571428571429,0.06571428571428571,84.71428571428571,65.71428571428571,75.67857142857143,62.67857142857143,67.35714285714286,29.236071428571446,7.228571428571416,881.1428571428571,0.18885714285714267
2008-08-01,89,68,80.0,68.5,72.5,29.115000000000002,4.65,866.0,0.525,87.14285714285714,67.0,77.85714285714286,64.07142857142857,68.85714285714286,29.152857142857126,7.064285714285705,872.8571428571429,0.1407142857142857,84.57142857142857,65.35714285714286,75.60714285714286,62.75,67.42857142857143,29.22500000000002,7.074999999999989,879.2857142857143,0.22478571428571412
2008-08-02,81,65,73.5,59.5,65.0,29.259999999999998,9.2,864.0,0.0,86.57142857142857,67.0,77.57142857142857,64.28571428571429,68.78571428571429,29.154285714285695,7.178571428571419,870.7142857142857,0.1407142857142857,84.64285714285714,65.21428571428571,75.57142857142857,62.07142857142857,67.07142857142857,29.228214285714305,7.314285714285703,877.4285714285714,0.12371428571428554
2008-08-03,85,61,73.5,61.0,66.5,29.27,6.25,862.0,0.0,86.85714285714286,66.85714285714286,77.64285714285714,64.71428571428571,69.07142857142857,29.16571428571427,7.107142857142848,868.5714285714286,0.1407142857142857,84.57142857142857,64.71428571428571,75.32142857142857,61.57142857142857,66.75,29.231428571428587,7.307142857142847,875.4285714285714,0.08192857142857125
2008-08-04,88,69,79.0,68.5,70.5,29.21,9.05,860.0,1.51,87.28571428571429,67.28571428571429,78.0,65.5,69.5,29.1692857142857,7.507142857142848,866.4285714285714,0.35642857142857143,84.85714285714286,64.78571428571429,75.5,61.785714285714285,66.89285714285714,29.22964285714287,7.403571428571418,873.4285714285714,0.18049999999999983
2008-08-05,88,69,79.0,68.0,71.5,29.27,6.85,858.0,0.04,87.14285714285714,67.85714285714286,78.07142857142857,65.64285714285714,69.64285714285714,29.182857142857127,7.357142857142849,864.2857142857143,0.34214285714285714,85.64285714285714,65.21428571428571,76.10714285714286,62.357142857142854,67.42857142857143,29.225000000000016,7.2499999999999885,871.4285714285714,0.18107142857142838
2008-08-06,84,67,76.0,60.0,66.0,29.32,7.5,856.0,0.005,86.28571428571429,67.14285714285714,77.35714285714286,64.78571428571429,69.0,29.218571428571412,7.121428571428564,862.1428571428571,0.34285714285714286,85.85714285714286,65.71428571428571,76.46428571428571,62.92857142857143,67.82142857142857,29.2182142857143,7.149999999999989,869.4285714285714,0.18142857142857124
2008-08-07,82,63,72.5,56.5,63.0,29.285,9.25,853.0,0.005,85.28571428571429,66.0,76.21428571428571,63.142857142857146,67.85714285714286,29.24714285714284,7.535714285714278,859.8571428571429,0.2978571428571429,85.85714285714286,66.0,76.57142857142857,63.214285714285715,67.96428571428571,29.212857142857157,7.485714285714274,867.3571428571429,0.18178571428571408
2008-08-08,79,63,71.0,54.0,61.0,29.314999999999998,7.050000000000001,851.0,0.0,83.85714285714286,65.28571428571429,74.92857142857143,61.07142857142857,66.21428571428571,29.275714285714265,7.87857142857142,857.7142857142857,0.22285714285714286,85.5,66.14285714285714,76.39285714285714,62.57142857142857,67.53571428571429,29.214285714285726,7.47142857142856,865.2857142857143,0.18178571428571408
2008-08-09,80,61,70.5,58.0,62.5,29.225,9.3,849.0,0.003,83.71428571428571,64.71428571428571,74.5,60.857142857142854,65.85714285714286,29.270714285714266,7.892857142857134,855.5714285714286,0.22328571428571428,85.14285714285714,65.85714285714286,76.03571428571429,62.57142857142857,67.32142857142857,29.212500000000013,7.535714285714273,863.1428571428571,0.1819999999999998
2008-08-10,74,58,67.0,52.5,58.5,29.335,9.45,846.0,0.0,82.14285714285714,64.28571428571429,73.57142857142857,59.642857142857146,64.71428571428571,29.27999999999998,8.349999999999993,853.2857142857143,0.22328571428571428,84.5,65.57142857142857,75.60714285714286,62.17857142857143,66.89285714285714,29.222857142857155,7.728571428571416,860.9285714285714,0.1819999999999998
2008-08-11,77,59,68.0,57.0,61.5,29.33,6.199999999999999,844.0,0.0,80.57142857142857,62.857142857142854,72.0,58.0,63.42857142857143,29.297142857142834,7.942857142857136,851.0,0.007571428571428562,83.92857142857143,65.07142857142857,75.0,61.75,66.46428571428571,29.233214285714297,7.724999999999988,858.7142857142857,0.1819999999999998
2008-08-12,77,61,69.5,57.0,62.0,29.200000000000003,3.9,842.0,0.0,79.0,61.714285714285715,70.64285714285714,56.42857142857143,62.07142857142857,29.287142857142836,7.521428571428564,848.7142857142857,0.0018571428571428478,83.07142857142857,64.78571428571429,74.35714285714286,61.035714285714285,65.85714285714286,29.23500000000001,7.4392857142857025,856.5,0.1719999999999998
2008-08-13,79,66,72.5,59.0,63.0,29.14,4.9,839.0,0.034,78.28571428571429,61.57142857142857,70.14285714285714,56.285714285714285,61.642857142857146,29.261428571428553,7.149999999999992,846.2857142857143,0.0059999999999999915,82.28571428571429,64.35714285714286,73.75,60.535714285714285,65.32142857142857,29.24000000000001,7.135714285714274,854.2142857142857,0.1744285714285712
2008-08-14,79,63,71.5,60.0,64.0,29.255000000000003,8.15,837.0,0.003,77.85714285714286,61.57142857142857,70.0,56.785714285714285,61.785714285714285,29.25714285714284,6.992857142857135,844.0,0.0057142857142857065,81.57142857142857,63.785714285714285,73.10714285714286,59.964285714285715,64.82142857142857,29.252142857142868,7.264285714285704,851.9285714285714,0.1517857142857141
2008-08-15,78,61,70.0,54.5,61.0,29.465,8.5,835.0,0.0,77.71428571428571,61.285714285714285,69.85714285714286,56.857142857142854,61.785714285714285,29.27857142857141,7.199999999999993,841.7142857142857,0.0057142857142857065,80.78571428571429,63.285714285714285,72.39285714285714,58.964285714285715,64.0,29.277142857142866,7.539285714285703,849.7142857142857,0.1142857142857141
2008-08-16,83,58,71.0,53.0,61.0,29.43,6.45,832.0,0.0,78.14285714285714,60.857142857142854,69.92857142857143,56.142857142857146,61.57142857142857,29.307857142857127,6.7928571428571365,839.2857142857143,0.005285714285714277,80.92857142857143,62.785714285714285,72.21428571428571,58.5,63.714285714285715,29.28928571428572,7.342857142857132,847.4285714285714,0.1142857142857141
2008-08-17,85,63,74.0,59.5,65.0,29.310000000000002,8.4,830.0,0.0,79.71428571428571,61.57142857142857,70.92857142857143,57.142857142857146,62.5,29.304285714285697,6.642857142857137,837.0,0.005285714285714277,80.92857142857143,62.92857142857143,72.25,58.392857142857146,63.607142857142854,29.292142857142867,7.49642857142856,845.1428571428571,0.1142857142857141
2008-08-18,85,65,75.0,57.5,64.5,29.295,7.2,827.0,0.0,80.85714285714286,62.42857142857143,71.92857142857143,57.214285714285715,62.92857142857143,29.299285714285702,6.785714285714279,834.5714285714286,0.005285714285714277,80.71428571428571,62.642857142857146,71.96428571428571,57.607142857142854,63.17857142857143,29.298214285714298,7.364285714285704,842.7857142857143,0.006428571428571244
2008-08-19,84,63,74.0,64.0,67.5,29.4,6.35,825.0,0.0,81.85714285714286,62.714285714285715,72.57142857142857,58.214285714285715,63.714285714285715,29.32785714285713,7.13571428571428,832.1428571428571,0.005285714285714277,80.42857142857143,62.214285714285715,71.60714285714286,57.32142857142857,62.892857142857146,29.30750000000001,7.328571428571418,840.4285714285714,0.0035714285714283866
2008-08-20,81,65,73.5,59.5,65.0,29.43,7.550000000000001,822.0,0.0,82.14285714285714,62.57142857142857,72.71428571428571,58.285714285714285,64.0,29.369285714285702,7.514285714285708,829.7142857142857,0.00042857142857142004,80.21428571428571,62.07142857142857,71.42857142857143,57.285714285714285,62.82142857142857,29.315357142857156,7.332142857142847,838.0,0.00321428571428553
2008-08-21,82,68,75.5,60.5,66.0,29.335,8.05,820.0,0.004,82.57142857142857,63.285714285714285,73.28571428571429,58.357142857142854,64.28571428571429,29.380714285714276,7.499999999999995,827.2857142857143,0.0005714285714285629,80.21428571428571,62.42857142857143,71.64285714285714,57.57142857142857,63.035714285714285,29.318928571428582,7.24642857142856,835.6428571428571,0.0031428571428569587
2008-08-22,84,72,79.0,68.5,71.5,29.355,12.15,817.0,0.0485,83.42857142857143,64.85714285714286,74.57142857142857,60.357142857142854,65.78571428571429,29.364999999999988,8.021428571428567,824.7142857142857,0.007499999999999992,80.57142857142857,63.07142857142857,72.21428571428571,58.607142857142854,63.785714285714285,29.321785714285728,7.610714285714275,833.2142857142857,0.006607142857142673
2008-08-23,90,68,79.0,67.0,70.5,29.335,9.5,814.0,0.0,84.42857142857143,66.28571428571429,75.71428571428571,62.357142857142854,67.14285714285714,29.35142857142856,8.457142857142852,822.1428571428571,0.007499999999999992,81.28571428571429,63.57142857142857,72.82142857142857,59.25,64.35714285714286,29.329642857142865,7.62499999999999,830.7142857142857,0.006392857142856958
